"","Date","Afghanistan_cases","Albania_cases","Algeria_cases","Andorra_cases","Angola_cases","AntiguaandBarbuda_cases","Argentina_cases","Armenia_cases","Australia_cases","Austria_cases","Azerbaijan_cases","Bahrain_cases","Bangladesh_cases","Barbados_cases","Belarus_cases","Belgium_cases","Belize_cases","Benin_cases","Bhutan_cases","Bolivia_cases","BosniaandHerzegovina_cases","Botswana_cases","Brazil_cases","Brunei_cases","Bulgaria_cases","BurkinaFaso_cases","Burundi_cases","Cambodia_cases","Cameroon_cases","Canada_cases","CapeVerde_cases","CentralAfricanRepublic_cases","Chad_cases","Chile_cases","China_cases","Colombia_cases","Comoros_cases","Congo_cases","CostaRica_cases","CotedIvoire_cases","Croatia_cases","Cuba_cases","Cyprus_cases","Czechia_cases","DemocraticRepublicoftheCongo_cases","Denmark_cases","DiamondPrincessCruiseShip_cases","Djibouti_cases","Dominica_cases","DominicanRepublic_cases","EastTimor_cases","Ecuador_cases","Egypt_cases","ElSalvador_cases","EquatorialGuinea_cases","Eritrea_cases","Estonia_cases","Eswatini_cases","Ethiopia_cases","Fiji_cases","Finland_cases","France_cases","Gabon_cases","Georgia_cases","Germany_cases","Ghana_cases","Greece_cases","Grenada_cases","Guatemala_cases","Guinea_cases","GuineaBissau_cases","Guyana_cases","Haiti_cases","HolySee_cases","Honduras_cases","HongKong_cases","Hungary_cases","Iceland_cases","India_cases","Indonesia_cases","Iran_cases","Iraq_cases","Ireland_cases","Israel_cases","Italy_cases","Jamaica_cases","Japan_cases","Jordan_cases","Kazakhstan_cases","Kenya_cases","Kosovo_cases","Kuwait_cases","Kyrgyzstan_cases","Laos_cases","Latvia_cases","Lebanon_cases","Lesotho_cases","Liberia_cases","Libya_cases","Liechtenstein_cases","Lithuania_cases","Luxembourg_cases","Macao_cases","Madagascar_cases","Malawi_cases","Malaysia_cases","Maldives_cases","Mali_cases","Malta_cases","Mauritania_cases","Mauritius_cases","Mexico_cases","Moldova_cases","Monaco_cases","Mongolia_cases","Montenegro_cases","Morocco_cases","Mozambique_cases","MSZaandam_cases","Myanmar_cases","Namibia_cases","Nepal_cases","Netherlands_cases","NewZealand_cases","Nicaragua_cases","Niger_cases","Nigeria_cases","NorthMacedonia_cases","Norway_cases","occupiedPalestinianterritory_cases","Oman_cases","Pakistan_cases","Panama_cases","PapuaNewGuinea_cases","Paraguay_cases","Peru_cases","Philippines_cases","Poland_cases","Portugal_cases","Qatar_cases","RepublicofKorea_cases","Romania_cases","Russia_cases","Rwanda_cases","SaintKittsandNevis_cases","SaintLucia_cases","SaintVincentandtheGrenadines_cases","SanMarino_cases","SaoTomeandPrincipe_cases","SaudiArabia_cases","Senegal_cases","Serbia_cases","Seychelles_cases","SierraLeone_cases","Singapore_cases","Slovakia_cases","Slovenia_cases","Somalia_cases","SouthAfrica_cases","SouthSudan_cases","Spain_cases","SriLanka_cases","Sudan_cases","Suriname_cases","Sweden_cases","Switzerland_cases","SyrianArabRepublic_cases","Taiwan_cases","Tajikistan_cases","Tanzania_cases","Thailand_cases","TheBahamas_cases","TheGambia_cases","Togo_cases","TrinidadandTobago_cases","Tunisia_cases","Turkey_cases","Uganda_cases","Ukraine_cases","UnitedArabEmirates_cases","UnitedKingdom_cases","Uruguay_cases","US_cases","Uzbekistan_cases","Venezuela_cases","Vietnam_cases","WesternSahara_cases","Yemen_cases","Zambia_cases","Zimbabwe_cases","Afghanistan_deaths","Albania_deaths","Algeria_deaths","Andorra_deaths","Angola_deaths","AntiguaandBarbuda_deaths","Argentina_deaths","Armenia_deaths","Australia_deaths","Austria_deaths","Azerbaijan_deaths","Bahrain_deaths","Bangladesh_deaths","Barbados_deaths","Belarus_deaths","Belgium_deaths","Belize_deaths","Benin_deaths","Bhutan_deaths","Bolivia_deaths","BosniaandHerzegovina_deaths","Botswana_deaths","Brazil_deaths","Brunei_deaths","Bulgaria_deaths","BurkinaFaso_deaths","Burundi_deaths","Cambodia_deaths","Cameroon_deaths","Canada_deaths","CapeVerde_deaths","CentralAfricanRepublic_deaths","Chad_deaths","Chile_deaths","China_deaths","Colombia_deaths","Comoros_deaths","Congo_deaths","CostaRica_deaths","CotedIvoire_deaths","Croatia_deaths","Cuba_deaths","Cyprus_deaths","Czechia_deaths","DemocraticRepublicoftheCongo_deaths","Denmark_deaths","DiamondPrincessCruiseShip_deaths","Djibouti_deaths","Dominica_deaths","DominicanRepublic_deaths","EastTimor_deaths","Ecuador_deaths","Egypt_deaths","ElSalvador_deaths","EquatorialGuinea_deaths","Eritrea_deaths","Estonia_deaths","Eswatini_deaths","Ethiopia_deaths","Fiji_deaths","Finland_deaths","France_deaths","Gabon_deaths","Georgia_deaths","Germany_deaths","Ghana_deaths","Greece_deaths","Grenada_deaths","Guatemala_deaths","Guinea_deaths","GuineaBissau_deaths","Guyana_deaths","Haiti_deaths","HolySee_deaths","Honduras_deaths","HongKong_deaths","Hungary_deaths","Iceland_deaths","India_deaths","Indonesia_deaths","Iran_deaths","Iraq_deaths","Ireland_deaths","Israel_deaths","Italy_deaths","Jamaica_deaths","Japan_deaths","Jordan_deaths","Kazakhstan_deaths","Kenya_deaths","Kosovo_deaths","Kuwait_deaths","Kyrgyzstan_deaths","Laos_deaths","Latvia_deaths","Lebanon_deaths","Lesotho_deaths","Liberia_deaths","Libya_deaths","Liechtenstein_deaths","Lithuania_deaths","Luxembourg_deaths","Macao_deaths","Madagascar_deaths","Malawi_deaths","Malaysia_deaths","Maldives_deaths","Mali_deaths","Malta_deaths","Mauritania_deaths","Mauritius_deaths","Mexico_deaths","Moldova_deaths","Monaco_deaths","Mongolia_deaths","Montenegro_deaths","Morocco_deaths","Mozambique_deaths","MSZaandam_deaths","Myanmar_deaths","Namibia_deaths","Nepal_deaths","Netherlands_deaths","NewZealand_deaths","Nicaragua_deaths","Niger_deaths","Nigeria_deaths","NorthMacedonia_deaths","Norway_deaths","occupiedPalestinianterritory_deaths","Oman_deaths","Pakistan_deaths","Panama_deaths","PapuaNewGuinea_deaths","Paraguay_deaths","Peru_deaths","Philippines_deaths","Poland_deaths","Portugal_deaths","Qatar_deaths","RepublicofKorea_deaths","Romania_deaths","Russia_deaths","Rwanda_deaths","SaintKittsandNevis_deaths","SaintLucia_deaths","SaintVincentandtheGrenadines_deaths","SanMarino_deaths","SaoTomeandPrincipe_deaths","SaudiArabia_deaths","Senegal_deaths","Serbia_deaths","Seychelles_deaths","SierraLeone_deaths","Singapore_deaths","Slovakia_deaths","Slovenia_deaths","Somalia_deaths","SouthAfrica_deaths","SouthSudan_deaths","Spain_deaths","SriLanka_deaths","Sudan_deaths","Suriname_deaths","Sweden_deaths","Switzerland_deaths","SyrianArabRepublic_deaths","Taiwan_deaths","Tajikistan_deaths","Tanzania_deaths","Thailand_deaths","TheBahamas_deaths","TheGambia_deaths","Togo_deaths","TrinidadandTobago_deaths","Tunisia_deaths","Turkey_deaths","Uganda_deaths","Ukraine_deaths","UnitedArabEmirates_deaths","UnitedKingdom_deaths","Uruguay_deaths","US_deaths","Uzbekistan_deaths","Venezuela_deaths","Vietnam_deaths","WesternSahara_deaths","Yemen_deaths","Zambia_deaths","Zimbabwe_deaths","update"
"85",2020-04-15,784,494,2160,673,19,23,2443,1111,6440,14336,1253,1671,1231,73,3728,33573,18,35,5,397,1110,13,28320,136,747,542,5,122,848,28209,56,12,23,8273,82294,3105,0,117,626,638,1741,814,715,6216,254,6876,712,435,16,3614,8,7858,2505,159,51,35,1400,15,85,16,3237,133585,80,306,134753,636,2192,14,180,404,43,55,41,8,419,1017,1579,1727,12322,5136,76389,1415,12547,12501,165155,125,8835,401,1295,225,387,1405,449,19,666,658,0,59,48,79,1091,3373,45,110,16,5072,22,148,399,7,324,5847,2049,93,30,288,2024,29,9,74,16,16,28316,1386,9,584,407,974,6740,291,910,6919,3574,2,161,11475,5453,7582,18091,3711,10591,7216,24490,136,14,15,12,372,4,5862,314,4873,11,13,3699,863,1248,80,2506,4,177644,238,32,10,11927,26336,33,395,0,88,2643,49,9,81,114,780,69392,55,3764,5365,107465,493,637974,1302,197,267,6,1,48,23,25,25,336,33,2,2,111,17,63,393,13,7,50,5,36,4440,2,1,0,28,41,1,1736,1,36,32,1,0,17,1008,1,0,0,94,3342,131,0,5,4,6,33,24,12,166,21,309,12,2,0,189,0,388,183,6,0,0,35,0,3,0,72,17169,1,3,3804,8,102,0,5,1,0,6,3,0,31,4,134,8,405,469,4777,79,444,130,21645,5,186,7,16,10,8,3,5,0,5,21,0,6,1,1,30,69,0,0,2,83,0,13,3,1,9,449,46,3,0,4,127,0,2,4,0,0,3145,9,1,14,12,45,150,2,4,128,95,0,8,254,349,286,599,7,225,372,198,0,0,0,0,36,0,79,2,99,0,0,10,6,61,5,34,0,18708,7,5,1,1203,1239,2,6,0,4,43,8,1,3,8,35,1518,0,108,33,14953,9,33329,4,9,0,0,0,2,3,85
"86",2020-04-16,840,518,2268,673,19,23,2571,1159,6462,14476,1283,1700,1572,75,4204,34809,18,35,5,441,1167,15,30425,136,800,546,5,122,996,30809,56,12,27,8807,82341,3233,0,117,642,654,1791,862,735,6433,267,7074,712,591,16,3755,18,8225,2673,164,51,35,1434,16,92,17,3369,146075,80,348,137698,641,2207,14,196,438,43,55,41,8,426,1017,1652,1739,13430,5516,77995,1434,13271,12758,168941,143,9398,402,1402,234,449,1524,466,19,675,663,0,59,49,79,1128,3444,45,111,16,5182,25,171,412,7,324,6297,2154,93,31,303,2283,31,9,85,16,16,29383,1401,9,584,442,1081,6896,294,1019,7025,3751,7,174,12491,5660,7918,18841,4103,10613,7707,27938,138,14,15,12,426,4,6380,335,5318,11,15,4427,977,1268,80,2605,4,184948,238,32,10,12540,26732,33,395,0,94,2672,53,9,81,114,822,74193,55,4161,5825,112808,502,669272,1349,204,268,6,1,48,23,30,26,348,33,2,3,115,18,63,410,15,7,60,5,40,4857,2,1,0,29,43,1,1924,1,38,32,1,0,22,1259,1,0,0,105,3342,144,0,5,4,6,35,27,12,169,22,321,12,2,0,196,0,403,196,6,0,0,36,1,3,0,75,17922,1,3,4052,8,105,0,5,1,0,6,3,0,35,4,142,8,448,496,4869,80,486,142,22170,5,204,7,17,11,11,3,5,0,5,21,0,6,1,1,32,69,0,0,2,84,0,13,3,1,9,486,54,3,0,4,130,0,2,4,0,0,3327,9,1,14,13,46,152,2,4,135,103,0,8,274,362,314,629,7,229,392,232,0,0,0,0,38,0,83,2,103,0,0,10,8,61,5,48,0,19315,7,5,1,1333,1281,2,6,0,4,46,8,1,5,8,37,1643,0,116,35,15986,9,35442,4,9,0,0,0,2,3,86
"87",2020-04-17,906,539,2418,696,19,23,2669,1201,6522,14595,1340,1740,1838,75,4779,36138,18,35,5,465,1214,15,33682,136,846,557,5,122,996,32814,56,12,27,9252,82694,3439,0,143,649,688,1814,923,750,6549,287,7268,712,732,16,4126,18,8450,2844,177,79,35,1459,16,96,17,3489,148084,108,370,141397,641,2224,14,214,477,43,63,43,8,442,1021,1763,1754,14352,5923,79494,1482,13980,12982,172434,143,9958,407,1546,246,480,1658,489,19,682,668,0,76,49,79,1149,3480,45,117,17,5251,28,171,422,7,324,6875,2264,94,31,303,2564,34,9,88,16,30,30619,1409,9,627,493,1117,6937,307,1069,7638,4016,7,199,13489,5878,8379,19022,4663,10635,8067,32008,143,14,15,12,435,4,7142,342,5690,11,26,5050,1049,1304,116,2783,4,190839,244,33,10,13216,27078,38,395,0,147,2700,54,9,83,114,864,78546,56,4662,6302,117798,508,701996,1405,204,268,6,1,52,24,30,26,364,35,2,3,123,19,66,431,15,7,75,5,42,5163,2,1,0,31,46,1,2141,1,41,35,1,0,22,1356,1,0,0,116,4632,153,0,6,4,6,36,31,12,173,23,336,13,2,0,200,0,421,205,7,0,0,38,1,3,0,82,18683,1,3,4352,8,108,0,7,3,0,6,3,0,41,4,156,9,486,520,4958,81,530,151,22745,5,217,7,17,11,12,5,5,0,5,21,0,7,1,1,33,72,0,0,2,86,0,13,3,1,9,546,56,3,0,5,135,0,2,4,0,0,3471,11,1,18,17,49,161,2,6,143,109,0,8,300,387,332,657,7,230,411,273,0,0,0,0,39,0,87,2,110,0,0,11,9,66,6,50,0,20002,7,6,1,1400,1327,2,6,0,5,47,9,1,5,8,37,1769,0,125,37,16923,9,38056,4,9,0,0,0,2,3,87
"88",2020-04-18,933,548,2534,704,24,23,2758,1248,6568,14671,1373,1773,2144,75,5297,37183,18,35,5,493,1268,15,36658,137,878,565,5,122,1017,34356,58,12,33,9730,82718,3621,0,143,655,801,1832,986,761,6606,307,7437,712,732,16,4335,18,9022,3032,190,79,39,1512,22,105,17,3681,148086,108,388,143342,834,2235,14,235,518,46,63,44,8,457,1024,1834,1760,15722,6248,80868,1513,14758,13265,175925,163,10548,413,1615,262,510,1751,506,19,712,672,0,76,49,79,1239,3537,45,120,17,5305,35,216,426,7,325,7497,2378,94,31,307,2685,35,9,98,16,31,31766,1422,9,639,542,1170,7036,313,1180,8348,4210,7,202,14420,6087,8742,19685,5008,10653,8418,36793,144,14,15,12,455,4,8274,350,5994,11,30,5992,1089,1317,135,3034,4,191726,254,66,10,13822,27404,38,398,0,147,2733,55,9,84,114,864,82329,55,5106,6302,122534,517,730337,1490,227,268,6,1,57,25,30,26,367,35,2,3,129,20,67,443,18,7,84,5,45,5453,2,1,0,31,47,1,2354,1,41,36,1,0,22,1401,1,0,0,126,4632,166,0,6,4,8,39,32,12,181,25,346,13,2,0,217,0,456,224,7,0,0,38,1,3,0,90,19325,1,4,4459,9,110,0,7,3,0,6,3,0,46,4,172,9,521,535,5031,82,571,164,23227,5,236,7,17,12,12,6,5,0,5,21,0,7,1,1,33,72,0,0,2,88,0,13,3,1,9,650,57,3,0,5,137,0,2,5,0,0,3613,11,2,19,19,49,164,2,6,168,116,0,8,348,397,347,687,8,232,421,313,0,0,0,0,39,0,92,3,117,0,0,11,11,70,7,52,0,20043,7,10,1,1511,1368,2,6,0,5,47,9,1,5,8,37,1890,0,133,37,18041,9,40442,5,9,0,0,0,2,3,88
"89",2020-04-19,996,562,2629,713,24,23,2839,1291,6610,14749,1398,1881,2456,75,5807,38496,18,35,5,520,1285,20,38654,138,894,576,5,122,1017,35633,61,12,33,10088,82735,3792,0,143,660,847,1871,1035,767,6746,327,7580,712,846,16,4680,19,9468,3144,201,79,39,1528,22,108,17,3783,153011,109,394,145184,1042,2235,14,257,579,50,65,47,8,472,1025,1916,1771,17615,6575,82211,1539,15251,13491,178972,173,10914,417,1676,270,561,1915,554,19,727,673,0,91,51,81,1298,3550,45,121,17,5389,52,224,427,7,328,8261,2472,94,32,308,2855,39,9,111,16,31,32838,1431,10,648,627,1207,7078,319,1266,8418,4273,7,206,15628,6259,9287,20206,5448,10661,8746,42853,147,14,15,12,461,4,9362,367,6318,11,35,6588,1161,1330,164,3158,4,198674,271,66,10,14385,27740,39,420,0,170,2765,55,10,84,114,879,86306,55,5449,6781,126394,528,756375,1565,256,268,6,1,61,25,33,26,375,36,2,3,132,20,67,452,19,7,91,5,47,5683,2,1,0,32,48,1,2462,1,42,36,1,0,42,1565,1,0,0,133,4632,179,0,6,5,9,47,34,12,186,25,355,13,2,0,226,0,474,239,7,0,0,40,1,3,0,94,19720,1,4,4586,9,113,0,7,5,0,7,3,0,46,4,189,9,559,582,5118,82,610,172,23660,5,255,7,17,14,12,7,5,0,5,21,0,8,1,1,35,73,0,0,2,89,0,14,3,1,9,686,67,3,0,5,141,0,2,5,0,0,3697,12,2,20,21,51,165,2,7,176,120,0,8,400,409,360,714,8,234,451,361,0,0,0,0,39,0,97,3,122,0,0,11,12,74,7,54,0,20453,7,10,1,1540,1393,3,6,0,7,47,9,1,5,8,38,2017,0,141,41,18540,10,41671,5,9,0,0,0,3,3,89
"90",2020-04-20,1026,584,2718,717,24,23,2941,1339,6623,14795,1436,1907,2948,75,6264,39983,18,54,5,564,1309,20,40743,138,929,581,5,122,1163,37658,67,12,33,10507,82747,3977,0,160,662,847,1881,1087,772,6900,332,7711,712,846,16,4964,22,10128,3333,218,79,39,1535,24,111,18,3868,155393,120,402,147065,1042,2245,14,289,622,50,65,57,9,477,1025,1984,1773,18539,6760,83505,1574,15652,13713,181228,223,11258,425,1852,281,598,1995,568,19,739,677,0,99,51,81,1326,3558,45,121,17,5425,69,246,431,7,328,8772,2548,94,33,312,3046,39,9,119,16,31,33588,1440,10,648,665,1225,7156,329,1410,9565,4467,7,208,16325,6459,9593,20863,6015,10674,8936,47121,147,15,15,12,462,4,10484,377,6630,11,43,8014,1173,1335,237,3300,4,200210,304,107,10,14777,27944,39,422,0,254,2792,60,10,84,114,884,90980,56,5710,7265,131260,535,783716,1627,256,268,6,1,65,25,36,26,384,37,2,3,136,22,67,470,19,7,101,5,51,5828,2,1,0,33,49,1,2587,1,43,38,1,0,42,1727,1,0,0,139,4632,189,0,6,6,9,47,36,12,194,25,364,13,2,0,235,0,507,250,7,0,0,40,1,3,0,98,20267,1,4,4862,9,116,0,7,5,0,7,3,0,46,4,199,10,592,590,5209,82,687,177,24114,5,275,7,19,14,15,9,7,0,5,21,0,8,1,1,37,75,0,0,2,89,0,14,3,1,9,712,70,3,0,5,143,0,2,5,0,0,3764,12,2,20,22,54,181,2,7,201,126,0,8,445,428,380,735,9,236,478,405,0,0,0,0,39,0,103,5,125,0,0,11,13,77,8,58,0,20852,7,12,1,1580,1429,3,6,0,10,47,9,1,6,8,38,2140,0,151,43,19105,10,43466,5,9,0,0,0,3,3,90
"91",2020-04-21,1092,609,2811,717,24,23,3031,1401,6645,14873,1480,1973,3382,75,6723,40956,18,54,6,598,1342,20,43079,138,975,600,5,122,1163,39402,68,14,33,10832,82779,4149,0,165,669,916,1908,1137,784,7033,350,7891,712,945,16,5044,23,10398,3490,225,83,39,1552,31,114,18,4014,158168,156,408,148291,1042,2401,14,294,688,50,66,57,9,494,1029,2098,1778,20080,7135,84802,1602,16040,13942,183957,223,11641,428,1995,296,604,2080,590,19,748,677,0,101,51,81,1350,3618,45,121,18,5482,83,258,443,7,328,9501,2614,94,34,313,3209,39,9,121,16,43,34317,1445,10,657,665,1231,7191,329,1508,10076,4658,7,208,17837,6599,9856,21379,6533,10683,9242,52763,150,15,15,12,476,4,11631,412,6890,11,50,9125,1199,1344,286,3465,4,204178,310,107,10,15322,28063,42,425,0,254,2811,65,10,86,115,884,95591,61,6125,7755,136035,543,809318,1678,285,268,6,1,70,28,36,26,392,37,2,3,147,24,67,491,20,7,110,5,55,5998,2,1,0,34,51,1,2741,1,45,38,1,0,43,1910,1,0,0,147,4632,196,0,6,6,13,48,38,12,201,25,370,13,2,0,245,0,520,264,7,0,0,43,1,3,0,141,20798,1,4,5033,9,121,0,7,6,0,7,3,0,46,4,213,10,645,616,5297,83,730,184,24648,6,303,7,19,14,18,11,7,0,9,21,0,8,1,1,38,78,0,0,2,92,0,14,3,1,9,857,72,3,0,5,145,0,2,5,0,0,3929,13,2,20,22,55,182,2,8,212,136,0,8,484,437,401,762,9,237,498,456,0,0,0,0,40,0,109,5,130,0,0,11,14,77,8,58,0,21282,7,12,1,1765,1478,3,6,0,10,48,9,1,6,8,38,2259,0,161,46,20278,12,45923,6,10,0,0,0,3,3,91
"92",2020-04-22,1176,634,2910,723,25,24,3144,1473,6652,14925,1518,2027,3772,75,7281,41889,18,54,6,609,1368,22,45757,138,1024,609,11,122,1163,41663,73,14,33,11296,82790,4356,0,186,681,952,1950,1189,790,7132,359,8108,712,974,16,5300,23,10850,3659,237,84,39,1559,31,116,18,4129,155980,166,416,150648,1154,2408,15,316,761,50,67,62,9,510,1033,2168,1785,21370,7418,85996,1631,16671,14498,187327,233,12037,435,2135,303,630,2248,612,19,761,682,0,101,59,81,1370,3654,45,121,23,5532,86,293,444,7,329,10544,2778,94,35,315,3446,41,9,123,16,45,35032,1451,10,662,873,1259,7338,335,1614,11155,4821,8,213,19250,6710,10169,21982,7141,10694,9710,57999,153,15,15,13,488,4,12772,442,7144,11,61,10141,1244,1353,286,3635,4,208389,330,140,10,16004,28268,42,426,0,284,2826,65,10,88,115,909,98674,63,6592,8238,141540,549,837422,1716,288,268,6,1,74,28,40,27,402,37,2,3,152,24,67,510,20,7,120,5,58,6262,2,1,0,37,53,1,2906,1,49,39,1,0,43,2078,1,0,0,160,4632,206,0,6,6,14,48,40,13,208,25,384,13,2,0,260,0,537,276,7,1,0,44,1,3,0,149,21342,1,5,5279,9,121,0,8,6,0,7,4,0,46,4,225,10,681,635,5391,83,769,189,25085,6,323,7,19,14,18,13,7,0,11,22,0,8,1,1,38,80,0,0,3,93,0,17,3,1,9,970,75,3,0,5,149,0,2,5,0,0,4068,14,2,22,28,56,187,2,8,237,141,0,9,530,446,426,785,10,238,524,513,0,0,0,0,40,0,114,6,134,0,0,12,14,79,8,65,0,21717,7,13,1,1937,1509,3,6,0,10,49,9,1,6,8,38,2376,0,174,52,21125,12,48312,7,10,0,0,0,3,4,92
"93",2020-04-23,1279,663,3007,723,25,24,3435,1523,6662,15002,1548,2217,4186,76,8022,42797,18,54,7,703,1413,22,50036,138,1097,616,11,122,1334,43299,82,16,33,11812,82804,4561,0,186,686,1004,1981,1235,795,7187,377,8271,712,986,16,5543,23,11183,3891,250,84,39,1592,31,116,18,4284,158303,167,425,153129,1154,2463,15,384,862,50,70,72,9,519,1035,2284,1789,23077,7775,87026,1677,17607,14803,189973,257,12469,437,2289,320,669,2399,631,19,778,688,0,101,60,81,1398,3665,45,121,33,5603,108,309,445,7,331,11633,2926,94,36,316,3568,46,9,139,16,48,35921,1456,11,671,981,1300,7401,336,1716,11940,5166,8,213,20914,6981,10511,22353,7764,10708,10096,62773,154,15,15,13,501,4,13930,479,7276,11,64,11178,1325,1366,328,3953,5,213024,368,174,10,16755,28496,42,427,0,284,2839,72,10,88,115,918,101790,74,7170,8756,146708,557,871617,1758,311,268,6,1,76,28,42,27,407,37,2,3,165,24,75,522,20,8,127,6,60,6490,2,1,0,43,54,1,3331,1,52,41,1,0,43,2241,1,0,0,168,4632,215,0,6,6,14,50,43,13,210,25,394,13,2,0,265,0,560,287,8,1,0,45,1,3,0,172,21858,2,5,5575,9,125,0,11,6,0,7,5,0,47,4,239,10,721,647,5481,83,794,192,25549,6,351,7,20,14,19,14,8,0,11,22,0,8,2,1,40,83,0,0,3,95,0,21,3,1,9,1069,80,4,0,5,155,0,2,5,0,0,4192,17,3,24,31,56,194,2,9,253,146,0,9,572,462,454,820,10,240,545,555,0,0,0,0,40,0,121,6,139,0,1,12,15,79,16,75,0,22157,7,16,1,2021,1549,3,6,0,10,50,11,1,6,8,38,2491,0,187,56,21854,12,50749,7,10,0,0,0,3,4,93
"94",2020-04-24,1351,678,3127,731,25,24,3607,1596,6677,15071,1592,2518,4689,77,8773,44293,18,54,7,807,1421,22,54043,138,1234,629,11,122,1430,44919,88,16,40,12306,82819,4881,0,200,687,1077,2009,1285,804,7273,394,8408,712,999,16,5749,24,22719,4092,274,214,39,1605,36,117,18,4395,159952,172,444,154999,1279,2490,15,430,954,52,73,72,9,591,1035,2443,1789,24530,8211,88194,1708,18184,15058,192994,288,12854,441,2482,336,703,2614,665,19,784,696,0,117,61,81,1410,3695,45,122,33,5691,129,325,447,7,331,12872,3110,94,37,319,3758,65,9,144,16,49,36729,1461,11,681,1095,1326,7463,340,1790,12723,5338,8,223,21648,7192,10892,22797,8525,10718,10417,68622,176,15,15,14,513,4,15102,545,7483,11,82,12075,1360,1373,328,4220,5,202990,420,174,10,17567,28677,42,428,0,299,2907,73,10,90,115,922,104912,75,7647,9281,151689,563,907908,1804,318,270,6,1,84,29,43,27,415,40,2,3,176,27,79,530,21,8,131,6,63,6679,2,1,0,44,55,1,3704,1,54,41,1,0,43,2402,1,0,0,174,4632,225,0,6,6,14,51,49,14,214,25,403,13,2,0,267,0,576,294,8,1,0,46,1,3,0,177,22248,3,5,5760,10,130,0,11,6,0,7,5,0,55,4,262,10,780,689,5574,86,1014,194,25969,7,360,7,25,14,19,15,8,0,12,22,0,8,2,1,40,85,0,0,3,96,0,21,3,1,9,1221,84,4,0,6,158,0,2,5,0,0,4304,18,3,24,32,57,199,2,10,269,154,0,9,634,477,494,854,10,240,567,615,0,0,0,0,40,0,127,7,144,0,2,12,17,80,16,79,0,22524,7,16,1,2152,1589,3,6,0,10,51,11,1,6,8,38,2600,0,201,64,22868,12,52867,8,10,0,0,0,3,4,94
"95",2020-04-25,1463,712,3256,738,25,24,3780,1677,6694,15148,1617,2588,4998,79,9590,45325,18,54,7,866,1486,22,59324,138,1247,629,11,122,1518,46371,90,16,46,12858,82827,5142,0,200,693,1077,2016,1337,810,7352,416,8643,712,1008,16,5926,24,22719,4319,274,258,39,1635,56,122,18,4475,161644,176,456,156513,1279,2506,18,473,996,52,73,72,9,627,1037,2443,1790,26283,8607,89328,1763,18561,15298,195351,305,13186,444,2601,343,731,2892,665,19,804,704,0,120,61,81,1426,3711,45,123,33,5742,177,370,448,7,331,13842,3304,94,37,320,3897,70,9,146,16,49,37384,1470,12,684,1182,1367,7499,342,1905,13328,5538,8,228,25331,7294,11273,23392,9358,10728,10635,74588,183,15,15,14,513,4,16299,614,7779,11,82,12693,1373,1388,390,4361,5,205905,460,213,10,18177,28894,42,429,0,299,2907,78,10,96,115,939,107773,75,8125,9813,155453,596,940829,1862,323,270,6,1,84,31,47,27,419,40,2,3,185,28,80,536,21,8,140,6,67,6917,2,1,0,46,57,1,4057,1,55,41,1,0,53,2571,1,0,0,181,4632,233,0,6,6,14,54,51,14,218,28,418,13,2,0,273,0,576,307,8,1,0,46,1,3,0,186,22617,3,5,5877,10,130,0,13,7,0,7,6,0,59,4,262,10,825,720,5650,86,1063,199,26384,7,379,7,25,14,20,19,8,0,12,24,0,11,2,1,41,85,0,0,3,98,0,21,4,1,9,1305,94,4,0,6,159,0,2,5,0,0,4424,18,3,27,35,59,201,2,10,281,159,0,9,700,494,524,880,10,242,601,681,0,0,0,0,40,0,136,7,151,0,2,12,17,81,18,86,0,22902,7,17,1,2192,1599,3,6,0,10,51,11,1,6,8,38,2706,0,201,71,23712,14,54517,8,10,0,0,0,3,4,95
